Te =    100.00 Ne=   9.6033E+23 Tr =      0.00
enot    1      11567.99023
elev   7  18 n_123104   13940.9432   1.46227000E+06   1  2  3  1  0  0  0  0  0  0    4
elev   7  19 n_070002   16470.1894   8.00000000E+00   0  7  0  0  0  0  0  0  0  0    2
elev   7  20 n_061003   17789.5077   5.04000000E+02   0  6  1  0  0  0  0  0  0  0    3
elev   7  21 n_060104   18158.2735   8.96000000E+02   0  6  0  1  0  0  0  0  0  0    4
elev   7  22 n_052003   19158.8670   8.56800000E+03   0  5  2  0  0  0  0  0  0  0    3
elev   7  23 n_051104   19540.8482   3.22560000E+04   0  5  1  1  0  0  0  0  0  0    4
elev   7  24 n_043003   20577.3701   5.71200000E+04   0  4  3  0  0  0  0  0  0  0    3
elev   7  25 n_042104   20972.3635   3.42720000E+05   0  4  2  1  0  0  0  0  0  0    4
elev   7  26 n_034003   22076.9567   1.71360000E+05   0  3  4  0  0  0  0  0  0  0    3
elev   7  27 n_033104   22484.7586   1.46227000E+06   0  3  3  1  0  0  0  0  0  0    4
enot    8       1919.48999
elev   8   1 o_260002       0.0000   2.80000000E+01   2  6  0  0  0  0  0  0  0  0    2
elev   8   2 o_251003    1173.4980   1.00800000E+03   2  5  1  0  0  0  0  0  0  0    3
elev   8   3 o_250104    1501.7936   1.79200000E+03   2  5  0  1  0  0  0  0  0  0    4
elev   8   4 o_242003    2383.6017   1.07100000E+04   2  4  2  0  0  0  0  0  0  0    3
elev   8   5 o_241104    2724.3622   4.03200000E+04   2  4  1  1  0  0  0  0  0  0    4
elev   8   6 o_233003    3638.8712   4.56960000E+04   2  3  3  0  0  0  0  0  0  0    3
elev   8   7 o_232104    3991.8957   2.74176000E+05   2  3  2  1  0  0  0  0  0  0    4
elev   8   8 o_224003    4938.7605   8.56800000E+04   2  2  4  0  0  0  0  0  0  0    3
elev   8   9 o_223104    5303.8471   7.31136000E+05   2  2  3  1  0  0  0  0  0  0    4
elev   8  10 o_170002    8085.7025   1.60000000E+01   1  7  0  0  0  0  0  0  0  0    2
elev   8  11 o_161003    9304.2423   1.00800000E+03   1  6  1  0  0  0  0  0  0  0    3
elev   8  12 o_160104    9636.9846   1.79200000E+03   1  6  0  1  0  0  0  0  0  0    4
elev   8  13 o_152003   10561.5397   1.71360000E+04   1  5  2  0  0  0  0  0  0  0    3
elev   8  14 o_151104   10906.7980   6.45120000E+04   1  5  1  1  0  0  0  0  0  0    4
elev   8  15 o_143003   11866.5365   1.14240000E+05   1  4  3  0  0  0  0  0  0  0    3
elev   8  16 o_142104   12224.1098   6.85440000E+05   1  4  2  1  0  0  0  0  0  0    4
elev   8  17 o_134003   13218.5114   3.42720000E+05   1  3  4  0  0  0  0  0  0  0    3
elev   8  18 o_133104   13588.1980   2.92454000E+06   1  3  3  1  0  0  0  0  0  0    4
elev   8  19 o_080002   16369.3319   1.00000000E+00   0  8  0  0  0  0  0  0  0  0    2
elev   8  20 o_071003   17633.0215   1.44000000E+02   0  7  1  0  0  0  0  0  0  0    3
elev   8  21 o_070104   17970.2286   2.56000000E+02   0  7  0  1  0  0  0  0  0  0    4
elev   8  22 o_062003   18937.6238   4.28400000E+03   0  6  2  0  0  0  0  0  0  0    3
elev   8  23 o_061104   19287.3980   1.61280000E+04   0  6  1  1  0  0  0  0  0  0    4
elev   8  24 o_053003   20292.4628   4.56960000E+04   0  5  3  0  0  0  0  0  0  0    3
elev   8  25 o_052104   20654.6030   2.74176000E+05   0  5  2  1  0  0  0  0  0  0    4
elev   8  26 o_044003   21696.6417   2.14200000E+05   0  4  4  0  0  0  0  0  0  0    3
elev   8  27 o_043104   22070.9462   1.82784000E+06   0  4  3  1  0  0  0  0  0  0    4
enot    9       1802.23999
elev   9   1 f_270002       0.0000   8.00000000E+00   2  7  0  0  0  0  0  0  0  0    2
elev   9   2 f_261003    1121.7673   5.04000000E+02   2  6  1  0  0  0  0  0  0  0    3
elev   9   3 f_260104    1420.4540   8.96000000E+02   2  6  0  1  0  0  0  0  0  0    4
elev   9   4 f_252003    2281.3946   8.56800000E+03   2  5  2  0  0  0  0  0  0  0    3
elev   9   5 f_251104    2591.9022   3.22560000E+04   2  5  1  1  0  0  0  0  0  0    4
elev   9   6 f_243003    3477.8209   5.71200000E+04   2  4  3  0  0  0  0  0  0  0    3
elev   9   7 f_242104    3799.9505   3.42720000E+05   2  4  2  1  0  0  0  0  0  0    4
elev   9   8 f_234003    4719.6071   1.71360000E+05   2  3  4  0  0  0  0  0  0  0    3
elev   9   9 f_233104    5053.1592   1.46227000E+06   2  3  3  1  0  0  0  0  0  0    4
elev   9  10 f_180002    8037.7991   2.00000000E+00   1  8  0  0  0  0  0  0  0  0    2
elev   9  11 f_171003    9202.4112   2.88000000E+02   1  7  1  0  0  0  0  0  0  0    3
